,0
1213,-108.62404750114602
1214,-549.4365500106119
1215,-97.00291005861126
1216,-315.5101135501373
1217,-248.1885497503695
1218,-220.81951327650415
1219,-163.03746841403193
1220,-1054.5845207954305
1221,-190.6517787762521
1222,-151.51021831222909
1223,-229.12458842174794
1224,-197.4153909924354
1225,-184.1453138020945
1226,-196.89825781457162
1227,-495.9963722810246
1228,-172.85332187385362
1229,-97.0413609185439
1230,-504.9256911025343
1231,-99.2973866750767
1232,-163.6032487140789
1233,-238.48343029883634
1234,-97.34930015655667
1235,-220.35014797737054
1236,-317.1172823837396
1237,-582.7816415180887
1238,-42.97459677782219
1239,-107.2341686117374
1240,-404.3738407132198
1241,-26.63537429409039
1242,-229.46970796584662
1243,-659.5801473079466
